seed,input,predicted_label,predicted_explanation
2913,A boy is standing at the edge of a wave with the sun setting or rising in the background. Child is outdoors.,entailment,boy is standing at the edge of a wave with the sun setting or rising in the background.
2913,Middle-aged man in jeans and dark blue t-shirt carrying a black item and walking across a lawn. Man in dark clothing walks across a lawn.,entailment,man in dark clothing walks across a lawn.
2913,a woman in green stands with her hands on her hips. A woman is wearing green clothes.,entailment,a woman in green stands with her hands on her hips.
2913,Blurry people walking in the city at night. People walking in the city,entailment,people walking in the city at night.
2913,A man in glasses and a striped shirt walks down the street with one hand in his pocket. A man is walking somewhere,entailment,a man in glasses and a striped shirt walks down the street with one hand in his pocket.
2913,"A man in a red shirt is sitting at his desk with one leg on the desk, using a computer with two screens set up side by side. A male is not sitting outside.",entailment,a man in a red shirt is sitting at his desk with one leg on the desk.
2913,A small boy purchases vegetables from an older man. A boy buys food.,entailment,a boy buys food
2913,A man is playing with a baby on a deck. A man plays with a baby.,entailment,a man is playing with a baby on a deck.
2913,"A small child sits in the water, holding on to a bit of wood while smiling for a picture. There is a child smiling for a picture.",entailment,"a child sits in the water, holding on to a bit of wood while smiling for a picture."
2913,Small boys in sports jerseys play with a yellow ball. Small boys playing.,entailment,small boys in sports jerseys play with a yellow ball.
2913,A band performing with a girl singing and a guy next to her singing as well while playing the guitar A band is performing.,entailment,a band is performing with a girl singing and a guy next to her singing while playing the guitar.
2913,Kids being walked across a lot by an adult to a larger building. An adult is escorting some children.,entailment,an adult is walking some children across a lot to a larger building.
2913,A girl in a child's swimming pool. A girl in a small swimming pool.,entailment,a girl in a child's swimming pool is a small swimming pool.
2913,Children use crayons to color sheets of paper. Kids color paper with crayon.,entailment,children use crayons to color sheets of paper.
2913,"A person wearing a striped shirt, headphones, and a headscarf watches a street with a large truck driving through. A large truck drives down a street while a person in a striped shirt watches.",entailment,a large truck drives through a street while a person in a striped shirt watches.
2913,"Three Oklahoma Sooners playing football against another team, one of the sooners with the ball in their possession. College football players are playing a football game.",entailment,three Oklahoma Sooners are playing football against another team.
2913,A man and a woman smiling at a crying baby. Two people smile while looking at a baby.,entailment,two people are not the same.
2913,Volleyball player showing off her action post during the game. A volleyball player shows off during the game,entailment,a volleyball player showing off her action post during the game.
2913,A woman using a large camera while standing in the street. A woman is outdoors.,entailment,a woman is outdoors.
2913,A man standing in front of a brick building. A man is outside.,entailment,a man is outside.
2913,An old man is sitting in a chair outside a colorfully painted building. Elderly man is sitting on a chair in outside of a building,entailment,an old man is sitting in a chair outside a colorfully painted building.
2913,"The boy jumps into the blue pool. The boy jumps into the pool, as his sister follows soon after.",neutral,his sister follows soon after.
2913,A man with a fist shares his ego with another man in a brown shirt. The man in the brown shirt is scared.,neutral,the man in the brown shirt is scared.
2913,A gray dog with blue eyes laying on a bright blue carpet while chewing on something. A gray dog is chewing a toy.,neutral,the dog is chewing on something.
2913,Two people in a dense jungle area with trees and grass everywhere. A couple are looking for their lost dog.,neutral,the couple are not looking for their dog.
2913,A person on a boat by the shore. A guy is on a boat by the shore.,neutral,a person on a boat by the shore is a person.
2913,There are two shadowy men standing along side a stream that runs through a paved courtyard in front of some stairs. Two men were waiting for someone to arrive.,neutral,two men are not waiting for someone to arrive.
2913,A female dancer does a center leap across a stage. The woman is a ballet dancer.,neutral,the woman is a ballet dancer.
