seed,input,predicted_label,predicted_explanation
2638,choice1: the dog played catch with a bowling ball choice2: the dog played catch with a tennis ball,choice1,dogs do not play with bowling balls.
2638,choice1: he put books in his pencil box choice2: He put pencils in his pencil box,choice1,books are not pencils.
2638,choice1: Helmet is part of human body choice2: Heart is part of human body,choice1,helmet is part of human body.
2638,choice1: The Escaping Thief Gave final warning to the Cops choice2: The Cops gave the Final warning to the Escaping Thief,choice1,escaping thief is a criminal and stealing is a crime.
2638,choice1: everyone in the world needs a helmet choice2: everyone needs a heart,choice1,helmets are not necessary.
2638,choice1: the wood is pretty choice2: the girl is pretty,choice1,wood isn't a thing.
2638,choice1: The girl was inside the computer choice2: The girl was using the computer,choice1,girls are not supposed to be inside the computer
2638,choice1: Dogs falls from the sky choice2: Rain falls from the sky,choice1,dogs do not fall from the sky.
2638,choice1: Videocassette tape can be used to create a video choice2: Videocassette tape can be used to record television programs,choice1,tapes are used to create a video
2638,choice1: A bald man brushed his hair every day choice2: A bald man washed his hair every day,choice1,hair is a part of the body.
2638,choice1: The woman was reading a sponge. choice2: The woman was reading a book.,choice1,sponges are not books.
2638,choice1: fans are made to produce water choice2: fans are made to produce wind,choice1,water is a liquid and wind is a wind.
2638,choice1: My wife eats boiled stones daily. choice2: My wife like pizza very much.,choice1,stones are hard to break.
2638,choice1: Homestar Runner is Lazy and can't run choice2: Homestar Runner is a terrific athlete,choice1,homestar runner is lazy and can't run.
2638,choice1: The hangers bought the closet choice2: The closet got hangers,choice1,closets are made of clothes.
2638,choice1: The girl was sit on the fan for her school choice2: The girl was sit on the bench for her school,choice1,people don't like to sit on the bench.
2638,choice1: drinking a glass of motor oil is good for you choice2: drinking a glass of vegetable juice is good for you,choice1,motor oil is made from petroleum.
2638,choice1: They cook in the ocean. choice2: They swim in the ocean.,choice1,they cook in the ocean.
2638,choice1: A stick wants to have sex choice2: A person wants to have sex,choice1,a stick is a stick and a stick is a stick.
2638,choice1: killing people is our willing choice2: saving people is our willing,choice1,killing people is killing and saving people is saving people.
2638,choice1: He put stones into the milkshake choice2: He put the tomato into the milkshake,choice1,stones are hard to break.
2638,choice1: Mom is preparing poison for lunch. choice2: Mom is preparing chicken for lunch.,choice1,poison is poison.
2638,choice1: She washes her hair with detergent choice2: She washes her hair with shampoo,choice1,detergent is used to wash hair.
2638,choice1: japan is a planet choice2: The woman who works here is from Japan,choice1,japan is a planet.
2638,choice1: Sunlight and water help cars grow. choice2: Sunlight and water help plants grow.,choice1,cars need sunlight and water to grow.
2638,"choice1: when someone dies, their heart-rate increases choice2: when someone dies, their heart stops beating",choice1,heart stops beating
2638,choice1: People who are likely full will visit a restaurant choice2: Something you find at a restaurant is food,choice1,people who are likely full will visit a restaurant.
2638,choice1: Vegetables should eat a healthy diet. choice2: Vegetable are part of a healthy diet.,choice1,vegetables are part of a healthy diet.
2638,choice1: A person uses a camera to write an e-mail to his friend choice2: A person uses the Internet-connected computer to write an e-mail to his friend,choice1,a camera is not a computer.
2638,choice1: Seawater contains high amount of sugar choice2: Seawater contains a high amount of salt,choice1,sugar is sugar and salt is salt.
2638,choice1: spiders don't have legs choice2: ants have many legs,choice1,spiders don't have legs.
2638,choice1: A gardener can follow a suspect choice2: A detective can follow a suspect,choice1,gardeners are not detectives.
2638,choice1: People jump when they find a joke to be funny. choice2: People laugh when they find a joke to be funny.,choice1,people jump when they find a joke to be funny.
2638,choice1: Apple makes weapons for the military. choice2: Apple makes phones and computers and develops software.,choice1,weapons are weapons.
2638,choice1: Towels are made of rubber. choice2: Towels are made of cloth.,choice1,rubber absorbs heat.
2638,choice1: Medicine is a good entertainment choice2: Medicine is used to cure illness,choice1,medicine is used to cure illness.
2638,choice1: The sun explodes every morning choice2: The sun rises every morning.,choice1,the sun explodes every morning.
2638,choice1: it is said that Santa comes on Thanksgiving Days choice2: it is said that Santa comes on Christmas days,choice1,santa doesn't come on thanksgiving days.
2638,choice1: reading books can make you more stupid choice2: reading books can make you smarter,choice1,reading books can make you stupid.
2638,choice1: The dress is made of music choice2: The dress is made of cotton,choice1,cotton is a fabric.
2638,choice1: Jason drank the motor oil in front of his car choice2: Jason put the motor oil into his car,choice1,a car is a tank and motor oil is not a liquid.
2638,choice1: steak is transparent choice2: steak is delicious,choice1,steak is transparent.
2638,choice1: we go every weekend to the disco to pray choice2: we go every weekend to the disco to dance,choice1,people don't dance.
2638,choice1: The teacher told their students to submit their home this week choice2: The teacher told their students to submit their project this week,choice1,home is not a place where people can live.
2638,choice1: The secretary ate the desk. choice2: The secretary took careful notes.,choice1,eating is a food.
2638,choice1: The local swimming pool has plenty of books in the water. choice2: The local library has plenty of books to read.,choice1,swimming pools are not swimming pools.
2638,choice1: cars can float in the ocean just like a boat choice2: cars are made to drive,choice1,cars are made to drive.
2638,choice1: You eat soap choice2: You use soap to wash your hands,choice1,eating soap is harmful to the body.
2638,choice1: she drinks coffee from a plate choice2: she drinks coffee from a cup,choice1,plates are not cups.
2638,choice1: He eats dirt for breakfast choice2: He eats steak for breakfast,choice1,dirt is bad for you.
2638,choice1: She cuts off her fingers every morning. choice2: She brushes her hair every morning.,choice1,she cuts off her fingers.
2638,choice1: Rockers play a vacuum choice2: Rockers play the guitar,choice1,vacuum is a vacuum.
2638,choice1: he try to give a powerful hit by some cotton choice2: he try to give a powerful hit by some hands,choice1,cotton is soft and doesn't absorb energy
2638,choice1: The light is blowing cool air around the room choice2: The fan is blowing cool air around the room,choice1,light is not a source of heat
2638,choice1: she took a shower at the dresser choice2: she put on her make-up at the dresser,choice1,showers are for people who have had a shower.
2638,choice1: a mouse eats the cat choice2: a cat eats the mouse,choice1,mice are poisonous to cats.
2638,choice1: Pouring acid into the soil is a good way to grow vegetables. choice2: Fertilizing the soil is a good way to grow vegetables.,choice1,acid is harmful to the plants.
2638,choice1: She drives the bus to work everyday choice2: She drives the car to work every day,choice1,people take the bus to work.
2638,choice1: writing skills consists of having a basic knowledge of mathematics choice2: writing skills consists of having a basic knowledge of grammar,choice1,grammar is a part of language.
2638,choice1: terrorists are innocent peoples choice2: terrorists are those who kill innocent people,choice1,people choose to kill innocent people.
